RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
89758,72801,Russellville,AR,Russellville,Pope County,6098,54200,54000,53800,53700,53600,53600,53600,53800,53900,54100,54400,54700,55100,55500,55900,56300,56700,57000,57300,57600,57800,58000,58200,58400,58600,58800,59000,59100,59100,59200,59200,59100,59000,59000,58900,58800,58800,58800,58800,58800,58800,58900,59000,59000,59100,59300,59400,59600,59800,60100,60300,60500,60700,60900,61200,61300,61500,61700,61800,62000,62200,62200,62300,62400,62500,62500,62500,62600,62600,62600,62700,62800,63000,63200,63400,63700,63900,64200,64500,64900,65400,65800,66200,66500,66700,66900,67000,67100,67200,67300,67300,67400,67500,67600,67700,67800,68000,68300,68600,68800,69000,69200,69500,69900,70300,70900,71500,72300,73000,73800,74700,75500,76200,76900,77600,78300,78900,79400,79900,80400,80800,81200,81700,82200,82500,82900,83200,83400,83500,83600,83600,83700,83800,84000,84300,84800,85200,85500,85800,85900,86000,86000,86000,86000,85700,84900,84000,83500,83400,83500,83500,83600,83800,84000,84200,84500,84700,84900,85100,85500,85700,85900,86100,86300,86500,87200,87600,87800,88100,88600,88400,88000,87400,87100,86900,86800,86700,86300,85500,84400,83800,83600,83600,83500,83500,83400,83200,83100,83000,82900,82900,83000,83100,83100,83300,83500,83700,83700,83500,83300,83200,83000,83500,83900,84000,84000,83900,83700,83700,83800,83800,83800,83800,83700,83700,83800,83800,84000,84600,85000,85100,85200,85400,85600,85700,85700,85700,85700,85700,86000,86300,86600,86700,86800,86800,86800,86900,86700,86200,86300,86600,86800,87000,87300,87400,87600,88000,88300,88700,88900,89100,89400,89800,90000,90000,90000,89900,89900,90000,89900,89900,90800,92200,93400,94000,93800,93500,93700,94500,95200,95800,96700,97400
89447,72210,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,6335,97300,97100,96900,96500,96100,95600,95100,94600,94300,94200,94200,94200,94300,94500,94900,95400,96000,96800,97700,98800,100100,101500,102900,104100,105300,106400,107400,108300,109200,110000,110900,111700,112800,114100,115300,116400,117400,118100,118700,119100,119300,119600,119900,120100,120600,121500,122400,123300,124100,124700,125200,125700,126100,126500,126900,127300,127700,128300,129000,129300,129300,128700,127800,126600,125200,123800,122400,121100,120100,119600,119600,119800,120100,120400,120900,121600,122400,123400,124500,126400,129100,131600,133500,135600,137600,139300,140800,142100,143000,143500,143600,142900,141200,138800,136300,134500,134000,134600,136000,137700,139700,141900,144100,146100,147700,148700,148900,148200,147100,146000,145300,145200,145600,146300,147300,148600,150000,151500,153200,155000,156900,158600,160100,161400,162500,163400,163900,164000,163900,163800,163600,163700,164200,164600,164600,164400,163800,162900,161900,160900,160300,159900,159500,159100,159000,158700,157800,157000,156100,155300,154700,154300,154200,154100,154000,154000,154200,154300,154000,153700,153700,153700,153800,154200,154200,154200,154800,153800,151800,151200,151600,151800,152500,153200,153100,153000,152900,153100,153700,154800,154300,152200,150700,150100,149300,148300,147200,145800,144800,144800,145700,147000,148400,149100,148900,148100,147300,147600,149000,150600,151300,151000,149600,147800,146700,147100,148600,150000,150400,150100,149600,148700,148100,148000,148200,148600,149800,151000,151600,151900,152600,153300,154100,154900,155700,155600,155100,154200,153300,152500,151900,151900,152400,152500,152100,152000,151800,151800,153400,158100,163500,167500,169900,171000,171700,172200,172200,171400,171300,171700,171100,169500,168600,168300,167500,167400,168200,169300,170900,173100,176500,179800,181300,180100,178400,177900,178700,178400,177200,176300,176100,177000,177500
89339,72058,Greenbrier,AR,Little Rock-North Little Rock-Conway,Faulkner County,6356,47800,47800,47800,47900,48000,48100,48400,48800,49400,50000,50700,51600,52500,53500,54500,55600,56700,57900,59100,60300,61500,62800,64000,65100,66100,66900,67600,68100,68300,68300,68100,67800,67300,66700,66100,65500,64800,64200,63600,63000,62600,62300,62100,62100,62300,62600,63000,63600,64100,64700,65100,65400,65600,65800,66100,66300,66600,67000,67500,68200,68900,69600,70200,70700,71000,71400,71600,71900,72100,72400,72800,73300,73600,74000,74200,74500,74800,75100,75600,76300,77200,78200,79000,79400,79300,78800,78300,78100,78200,78600,79100,79600,80200,80700,81300,82100,83600,85800,88300,90900,93100,95000,96500,98000,99700,101600,103600,105400,106800,107600,108000,108200,108400,108800,109400,110100,110400,110100,109300,108400,107600,107100,107100,107600,108500,109400,110100,110300,109900,109200,108700,108900,110100,111900,113900,115900,117500,118700,119400,119700,119600,119300,118700,118000,117100,115700,114400,114000,114500,115300,116100,117000,118100,119400,120700,122200,123600,124700,125300,124900,123400,121200,118900,117200,116100,115800,116100,115700,114800,114100,113000,110900,109500,109200,110000,111600,113600,115500,116800,117500,118000,119200,120800,121800,122500,123900,125200,125800,125900,125600,124800,124200,123700,123600,124000,125100,125500,124700,123100,122000,121700,121800,122600,124100,125600,126500,127200,127900,128300,128800,129500,129700,129100,128200,127400,126800,126300,125800,124900,124600,126000,128100,130100,130500,129800,129800,131000,132700,134100,134900,135600,136300,136500,136000,135300,135000,135600,136400,136000,135100,134400,133800,133600,134400,135700,137200,138800,140300,141900,143200,144100,145000,145800,146200,146300,145800,144500,142700,141400,141400,142400,142700,142700,143100,143800,144600,145200,145600,146000,146500,146700,146600,146500
89290,72002,Shannon Hills,AR,Little Rock-North Little Rock-Conway,Saline County,6402,77300,77300,77200,77100,76900,76700,76500,76400,76400,76600,76900,77300,77700,78200,78600,79000,79300,79700,80200,80600,81200,81900,82600,83400,84000,84600,85000,85300,85600,85700,85800,86000,86200,86600,87000,87400,87700,87800,87800,87600,87300,86900,86600,86300,86100,86200,86400,86700,87000,87300,87500,87600,87600,87600,87600,87600,87800,88100,88600,89100,89600,90000,90100,90000,89900,89600,89500,89400,89500,89900,90500,91200,92000,92600,93100,93300,93300,93200,93100,93300,93600,93500,93000,92600,92600,93400,94600,96100,97200,97900,98400,98700,98900,99100,99200,99100,98700,98300,98200,98700,99900,102000,104500,106800,108500,109700,110500,110900,111100,111100,111400,112300,113700,115400,117300,119200,121000,122900,124600,126600,128900,131100,132800,134000,134500,134500,134100,133600,133100,133000,133100,133400,133900,134100,133900,133700,133500,133400,133400,133300,133000,132800,132300,131800,131400,130700,129600,129000,128800,128900,129200,129600,130000,130800,131800,133100,134600,135700,136200,136300,135600,134600,133500,132600,131600,129500,129500,129200,127100,125500,126400,126600,126800,126800,126700,126800,127000,127000,126100,125400,125500,125900,125700,125200,125000,124800,124200,124200,124900,125500,125000,124100,123700,124100,124900,126000,127200,128000,128700,128800,128500,129000,130100,131100,131700,131400,131000,130400,130200,130100,129800,129400,129500,129700,130000,130800,131300,131300,131500,131800,131700,132200,133800,135400,136200,136500,136700,136700,137000,137800,138400,138800,138900,138500,137700,137100,137400,138700,139900,141000,142400,143400,143600,143800,144400,145300,146000,146500,146400,146500,147100,148000,149000,149700,150200,151000,152200,153400,154300,155200,156800,157700,156800,155600,155800,156600,156700,156000,154900,154300,154300,154300,153600
89270,71953,Mena,AR,,Polk County,6405,48100,48300,48500,48700,48800,49000,49200,49400,49600,49800,50000,50200,50400,50500,50600,50700,50800,50900,51000,51100,51200,51500,51700,51800,52000,52300,52600,53000,53300,53800,54400,55000,55800,56600,57300,58100,58800,59400,59900,60400,60800,61100,61400,61500,61700,62000,62300,62500,62800,63000,63100,63300,63500,63700,63900,64200,64400,64800,65200,65500,65900,66300,66600,66900,67100,67400,67700,68000,68300,68600,68900,69100,69400,69600,69800,69800,69900,69900,70000,70200,70400,70300,70100,69800,69700,69700,69900,70200,70500,70700,70800,70900,71000,71100,71300,71600,71900,72300,72600,72900,73200,73500,73700,73900,74100,74300,74600,74900,75200,75500,75900,76500,77100,77800,78500,79200,79700,80200,80700,81100,81500,81700,81900,81900,82000,82100,82300,82500,82600,82600,82500,82500,82600,82700,82900,83300,83900,84500,85200,86000,86900,87800,88600,89400,90200,90600,90800,90800,90700,90500,90400,90200,89900,89700,89500,89400,89400,89300,88900,88200,87400,86600,85600,84900,84300,83800,83800,83100,82100,81400,81200,81300,81700,82000,82400,82800,83000,83300,83700,84200,84400,84500,84800,84900,84400,83900,83500,83000,82200,81300,80400,79600,79000,78800,78900,79000,79100,79200,79300,79600,80400,81000,81200,81600,82100,82400,82400,82400,82100,81700,81300,81100,81100,80900,80500,80300,80400,80500,80800,81600,82800,84500,86100,87400,88800,90400,91700,92600,93400,94200,94700,94900,94500,93900,93100,91800,90100,88900,87500,86500,86000,85800,85500,85200,84900,85100,85500,86200,86900,87700,88200,88800,89500,90200,90800,91400,92100,92500,92700,92600,92100,92400,94400,96700,97400,97100,96200,95700,95900,96200,96600,97400,98400
89132,71602,White Hall,AR,Pine Bluff,Jefferson County,6454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97900,98700,98200,96800,94800,92500,90300,88200,85300,81800,79700,79200,78900,78500,78000,78100,78800,79900,81300,83200,84100,83900,84400,85700,86200,86200,86200,86000,85500,84900,84500,84500,83600,81700,80300,79900,79500,79200,78600,78300,78600,78900,78400,78000,77700,77800,77600,76900,76400,76700,77600,78300,78500,78200,78200,78500,78400,78000,78300,79100,79900,80700,81400,81800,82200,82700,83800,84700,85000,84900,84800,84900,85200,85100,84400,83900,83900,84500,84800,85000,84900,84300,83800,83900,83600,83700,84100,84400,84500,84700,85600,87800,90600,92300,92600,92600,93300,94000,94800,95400,95700,96100
89504,72364,Marion,AR,Memphis,Crittenden County,6486,83500,83600,83700,83800,83900,84000,84200,84400,84700,85000,85400,85700,86100,86500,87000,87500,88000,88700,89500,90300,91200,92200,93300,94300,95300,96300,97100,97900,98600,99200,99700,100100,100600,101000,101400,101600,101900,102100,102200,102300,102300,102300,102300,102300,102300,102300,102400,102500,102600,102700,103000,103300,103600,104100,104700,105400,106200,107100,108000,109000,110000,110900,111800,112500,113200,113800,114300,114700,115100,115500,115800,116200,116500,116700,116900,117100,117300,117500,117700,118000,118300,118800,119300,119700,120200,120800,121300,121700,122200,122600,122900,123200,123500,123900,124400,125000,125500,125900,126200,126400,126500,126600,126700,126900,127100,127400,127900,128700,129600,130700,131900,133100,134400,135700,137000,138100,138700,138800,138200,137200,136300,135700,135600,136000,136700,137400,138200,139100,140100,141400,142700,143900,144800,145400,145700,145800,145500,145100,144500,144000,143400,142900,142500,142000,141400,140800,140000,139200,138500,138000,137500,137000,136700,136500,136300,136100,135800,135400,135100,135300,135600,135900,136300,137000,137600,138100,138300,138700,138800,138500,137900,137000,135400,133400,131400,129400,127500,125600,124100,122500,121400,120900,120600,120500,120800,121400,122400,123200,123900,124400,124700,125400,127100,128500,129500,130200,131100,132000,132400,132500,132500,132300,132300,132500,132200,131500,131000,130700,130300,129700,129200,129200,129900,131100,132000,132300,132200,132200,132300,132300,132000,132200,132300,131700,131200,131200,131400,131300,131200,131400,131900,132600,133800,135100,136000,136300,136700,137300,137900,138100,138400,138900,139300,139900,140300,140600,140900,141700,141800,140500,138600,137800,138100,138800,139900,140200,139500,138100,137700,138000,137900,138400,140700,143400,144400,144100,143200,143000,143400,144200,145000,146100,147200
89770,72830,Clarksville,AR,,Johnson County,6741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83600,85300,83700,79500,74200,69500,66200,64600,64000,64000,64300,65000,66100,67600,69400,71700,73900,75600,76800,77200,76700,75500,73700,71600,69700,68100,67000,66600,66400,66500,66900,67400,67700,67600,67200,66800,66700,66800,67200,68000,68900,69500,69600,69200,68400,67400,66200,64900,64000,64100,64000,63400,63300,64100,65500,67200,69100,71300,73600,76000,78700,81600,84600,87500,90200,92000,92900,92700,91600,90100,88500,87000,85000,82600,80400,78700,77700,77200,77000,77000,77500,78100,79000,80300,81300,82000,82700,83500,84000,83700,83000,82100,80800,79500,78000,76600,75100,73600,72400,71700,71100,70500,70500,70900,71500,72400,73400,74600,75900,77100,78100,79300,80100,80700,81100,81400,81700,81600,81000,80300,79800,79300,79000,79100,79000,79000,79300,79800,80600,81300,82100,82900,83900,84900,86100,87000,87600,88100,88600,88800,88900,89100,89200,89300,90100,91900,93500,93900,94200,94700,95500,96400,97500,98900,100800,101900
89622,72543,Heber Springs,AR,,Cleburne County,6747,63400,63700,64100,64500,64800,65200,65600,66100,66600,67100,67600,68200,68700,69200,69800,70300,70800,71400,72000,72500,73200,73800,74500,75200,75800,76400,77000,77500,77900,78300,78700,79100,79500,79900,80300,80600,80900,81100,81400,81600,81800,82100,82400,82800,83200,83700,84200,84700,85200,85800,86300,86800,87200,87700,88100,88500,88900,89400,89800,90200,90500,90800,91000,91100,91200,91300,91300,91400,91400,91500,91700,91800,91900,92000,92100,92100,92200,92200,92200,92400,92500,92400,92300,92300,92400,92500,92700,93000,93400,93900,94500,95000,95500,96000,96400,96800,97300,97900,98600,99400,100100,100800,101200,101600,101900,102300,102700,103000,103400,103800,104100,104500,104800,105300,105900,106700,107600,108500,109500,110500,111500,112500,113700,114900,116000,116900,117700,118600,119600,120500,121500,122400,123200,123800,124300,124700,125100,125400,125700,126000,126200,126300,126300,126300,126000,125600,125100,124800,124700,124500,124500,124500,124500,124400,124400,124400,124100,123600,123300,123100,123300,123600,124100,124500,124700,125400,125800,126200,126700,127200,126800,126300,125300,124400,123300,122100,120800,119600,118500,117600,116800,116100,115600,115400,115400,115600,115400,115600,115900,116000,116100,116400,117700,120000,122100,122900,123600,124200,124700,124800,124700,125000,125900,126200,125700,125300,125200,125600,125900,125900,125900,126400,127000,127000,126700,126700,127300,128000,128600,129100,129400,129600,129800,130200,130200,130100,129900,129900,129900,129300,128100,126800,125600,125000,125200,125400,125500,125600,125500,124800,123800,123700,124800,125700,126600,127600,128300,129000,130400,131500,132300,132900,132700,132000,131900,132700,133600,134100,133800,132900,131700,131300,132500,134500,135300,134600,133400,132900,133000,133200,133600,134400,135200
89819,72936,Greenwood,AR,Fort Smith,Sebastian County,7050,60100,60300,60600,60900,61200,61600,62000,62400,62900,63400,64000,64600,65300,66000,66800,67600,68400,69300,70200,71100,72100,73000,73900,74700,75500,76200,76900,77500,78000,78400,78800,79100,79400,79600,79900,80100,80300,80600,80900,81200,81500,81700,82000,82300,82500,82800,83000,83200,83500,83800,84000,84400,84700,85000,85300,85700,86000,86300,86600,86900,87200,87600,87900,88200,88600,88900,89200,89400,89600,89800,89900,90100,90300,90500,90800,91000,91300,91500,91800,92100,92400,92500,92400,92300,91900,91600,91200,90800,90500,90500,90700,91100,91800,92700,93600,94600,95600,96400,97100,97600,98000,98300,98500,98600,98700,98800,99100,99400,100000,100700,101700,102800,104000,105000,105700,106100,106300,106600,106900,107300,107800,108200,108500,108700,108700,108600,108500,108500,108700,109200,109800,110500,111200,111700,112100,112500,112900,113400,114200,115200,116100,117000,117700,118300,118700,118900,119000,119000,118900,118600,118200,117900,117500,117000,116500,116200,115800,115300,115000,115300,116000,116700,117300,117800,118100,118200,118300,117800,116500,115300,114700,114600,115000,115400,115900,116700,117200,116900,116600,117000,117600,118500,118600,117400,115400,113800,113200,113400,114000,114600,114500,113600,113200,113500,113900,114200,114900,115300,114500,112200,110200,109600,110000,110700,111900,112900,113500,114000,114600,115000,114900,115100,115700,116300,116400,116200,115600,114500,113700,113300,113000,113200,114200,115400,115700,115600,115900,116400,116700,117500,118900,119900,120400,120900,121200,121000,121200,121300,121300,121400,121200,120200,119700,119600,118900,117900,117300,116700,115900,115400,115500,115900,116300,116300,116800,118200,120100,121600,122800,124400,126200,127600,128200,128800,130100,132000,132900,132800,132900,133200,133700,134400,134700
89802,72908,Fort Smith,AR,Fort Smith,Sebastian County,7078,71600,71800,71900,72100,72300,72400,72600,72800,73000,73300,73600,74000,74300,74700,75100,75400,75900,76200,76700,77100,77700,78200,78700,79300,79700,80200,80600,80900,81200,81400,81700,81800,82100,82300,82400,82600,82700,82800,82900,83000,83000,83000,82900,82900,83100,83200,83400,83600,83900,84200,84600,85000,85300,85600,86000,86500,86900,87300,87800,88300,88800,89200,89600,89800,90000,90100,90200,90300,90300,90400,90400,90500,90500,90500,90500,90300,90200,89900,89700,89600,89500,89700,89900,90000,90200,90400,90400,90400,90500,90700,91000,91400,91800,92200,92700,93200,93900,94700,95800,97100,98800,100700,102600,104500,106100,107200,108000,108300,108500,108800,109300,110100,110900,111600,112100,112500,112800,113200,113800,114500,115300,115900,116400,116700,117000,117300,117700,118300,118900,119700,120400,121200,122100,123100,123900,124500,124800,124900,124700,124400,124300,124200,124200,124400,124800,125000,125000,125000,124700,124200,123700,123200,122700,122100,121600,121200,120900,120400,120100,120100,120500,120800,121200,121500,121800,121900,121900,121600,120700,120000,120200,120500,120400,120200,119700,119200,118600,118600,118800,119100,119800,121000,120900,119400,117900,117400,117400,117500,117700,117600,116900,116300,116400,116500,116600,116400,115900,115300,115300,115300,115500,115500,115600,115600,115500,115000,114400,114500,115600,116700,116900,117200,117700,117900,118600,119000,118100,116900,116900,117400,118100,118600,119000,119300,119200,118500,117700,117700,117800,117300,116900,117100,116900,116900,117300,117400,117900,119600,120700,120700,120700,120900,121500,121800,122200,121900,121600,121600,122100,122500,123200,124100,124900,125900,126400,126600,126700,126800,126000,125000,124100,123500,123100,123200,123900,124800,125300,125500,125600,125400,125800,126400,126500
89809,72921,Alma,AR,Fort Smith,Crawford County,7144,61400,61200,61000,60700,60300,59900,59600,59200,59000,58800,58800,58900,59100,59300,59600,59900,60200,60500,60900,61400,62000,62900,63800,64800,65900,67100,68200,69200,70100,71000,71700,72500,73300,74200,75100,75900,76700,77400,78000,78500,78700,78900,78900,79000,79200,79500,79900,80300,80800,81300,81700,82000,82200,82300,82400,82500,82700,83000,83500,84100,84700,85400,85800,86100,86200,86100,86000,85900,85800,85900,86200,86600,87100,87600,88000,88200,88100,88000,87700,87900,88300,88300,87400,86100,84500,83000,82200,82500,83700,85900,88400,90400,91900,92800,93600,94100,94700,95200,95700,96200,96500,96800,97100,97500,98100,98900,100000,101200,102400,103700,104800,105800,106500,107000,107300,107600,107800,108200,108700,109400,110200,110900,111600,112200,112700,113200,113700,114200,114800,115200,115600,115800,116000,116200,116300,116200,115800,115200,114400,113800,113500,113500,113800,114100,114500,115100,115500,115700,115800,115800,115900,116000,116200,116400,116700,116900,117100,117400,117500,117300,117300,117400,117600,117900,118100,118500,118700,118900,119100,119000,119100,119500,120000,120000,119900,119800,119100,117900,117000,116300,115100,113900,113400,113300,113500,113700,113700,113600,113900,114600,115400,116200,117000,117600,117700,117500,117300,117300,117100,116900,116800,116700,116300,116100,116500,117200,117800,118200,118400,118400,118300,118400,118600,118600,119100,119500,119400,119200,119200,119200,119200,119400,119600,119800,120300,120700,120700,120500,120500,120300,120400,121200,122200,123400,125200,127200,128400,128800,128500,128100,128600,129100,129000,128500,128000,127900,127700,127200,126900,127400,128600,129900,130800,131800,132800,133300,133100,132800,132200,131400,131400,132000,132300,132400,132800,133500,134100,134500,134800,135300,136300,137700,138500
